14:32:58.522933,14.818096160888672,% HR,humidity
14:32:58.522933,8424,lx,luminosity
14:32:59.558499,30.743408203125,°C,temperature
14:32:59.558499,14.83316421508789,% HR,humidity
14:32:59.558499,8427,lx,luminosity
14:33:00.593168,30.78746795654297,°C,temperature
14:33:00.593168,14.950370788574219,% HR,humidity
14:33:00.593168,8374,lx,luminosity
14:33:01.627629,30.85155487060547,°C,temperature
14:33:01.627629,15.060806274414062,% HR,humidity
14:33:01.627629,8371,lx,luminosity
14:33:02.662033,30.87615966796875,°C,temperature
14:33:02.662033,15.037250518798828,% HR,humidity
14:33:02.662033,8050,lx,luminosity
14:33:03.696452,30.916786193847656,°C,temperature
14:33:03.696452,15.124702453613281,% HR,humidity
14:33:03.696452,7121,lx,luminosity
14:33:04.731745,30.94921112060547,°C,temperature
14:33:04.731745,15.493392944335938,% HR,humidity
14:33:04.731745,8289,lx,luminosity
14:33:05.767213,30.985260009765625,°C,temperature
14:33:05.767213,15.289592742919922,% HR,humidity
14:33:05.767213,7727,lx,luminosity
14:33:06.802768,31.038665771484375,°C,temperature
14:33:06.802768,16.033554077148438,% HR,humidity
14:33:06.802768,8323,lx,luminosity
14:33:07.837492,31.05449676513672,°C,temperature
14:33:07.837492,16.077423095703125,% HR,humidity
14:33:07.837492,7934,lx,luminosity
14:33:08.871919,31.088638305664062,°C,temperature
14:33:08.871919,16.11766815185547,% HR,humidity
14:33:08.871919,8024,lx,luminosity
14:33:09.906382,31.130218505859375,°C,temperature
14:33:09.906382,16.299724578857422,% HR,humidity
14:33:09.906382,8550,lx,luminosity
14:33:10.940745,31.1859130859375,°C,temperature
14:33:10.940745,16.447734832763672,% HR,humidity
14:33:10.940745,8637,lx,luminosity
14:33:11.976011,31.270599365234375,°C,temperature
14:33:11.976011,16.447162628173828,% HR,humidity
14:33:11.976011,8506,lx,luminosity
14:33:13.010954,31.20861053466797,°C,temperature
14:33:13.010954,16.280651092529297,% HR,humidity
14:33:13.010954,8430,lx,luminosity
14:33:14.045414,31.179428100585938,°C,temperature
14:33:14.045414,15.48318862915039,% HR,humidity
14:33:14.045414,8471,lx,luminosity
14:33:15.079788,31.147384643554688,°C,temperature
14:33:15.079788,15.92721939086914,% HR,humidity
14:33:15.079788,7433,lx,luminosity
14:33:16.114142,31.11133575439453,°C,temperature
14:33:16.114142,15.876388549804688,% HR,humidity
14:33:16.114142,6683,lx,luminosity
14:33:17.148495,31.073951721191406,°C,temperature
14:33:17.148495,15.867900848388672,% HR,humidity
14:33:17.148495,6764,lx,luminosity
14:33:18.183011,31.087684631347656,°C,temperature
14:33:18.183011,15.88907241821289,% HR,humidity
14:33:18.183011,6975,lx,luminosity
14:33:19.217363,31.097793579101562,°C,temperature
14:33:19.217363,15.877532958984375,% HR,humidity
14:33:19.217363,2155,lx,luminosity
14:33:20.251774,31.163978576660156,°C,temperature
14:33:20.251774,15.88134765625,% HR,humidity
14:33:20.251774,3717,lx,luminosity
14:33:21.286127,31.18114471435547,°C,temperature
14:33:21.286127,15.93770980834961,% HR,humidity
14:33:21.286127,0,lx,luminosity
14:33:22.320491,31.17523193359375,°C,temperature
14:33:22.320491,15.937232971191406,% HR,humidity
14:33:22.320491,8724,lx,luminosity
14:33:23.354899,31.15520477294922,°C,temperature
14:33:23.354899,15.919780731201172,% HR,humidity
14:33:23.354899,8689,lx,luminosity
14:33:24.389242,31.20746612548828,°C,temperature
14:33:24.389242,15.922927856445312,% HR,humidity
14:33:24.389242,8422,lx,luminosity
14:33:25.423619,31.29100799560547,°C,temperature
14:33:25.423619,15.909671783447266,% HR,humidity
14:33:25.423619,8505,lx,luminosity
14:33:26.458495,31.328773498535156,°C,temperature
14:33:26.458495,15.941810607910156,% HR,humidity
14:33:26.458495,8626,lx,luminosity
14:33:27.492873,31.389617919921875,°C,temperature
14:33:27.492873,15.938472747802734,% HR,humidity
14:33:27.492873,8617,lx,luminosity
14:33:28.527301,31.420516967773438,°C,temperature
14:33:28.527301,16.009140014648438,% HR,humidity
14:33:28.527301,8647,lx,luminosity
14:33:29.562649,31.47144317626953,°C,temperature
14:33:29.562649,16.078567504882812,% HR,humidity
14:33:29.562649,8639,lx,luminosity
14:33:30.598042,31.537437438964844,°C,temperature
14:33:30.598042,16.215801239013672,% HR,humidity
14:33:30.598042,8678,lx,luminosity
14:33:31.632989,31.611061096191406,°C,temperature
14:33:31.632989,16.255474090576172,% HR,humidity
14:33:31.632989,8631,lx,luminosity
14:33:32.667395,31.638717651367188,°C,temperature
14:33:32.667395,16.26567840576172,% HR,humidity
14:33:32.667395,7997,lx,luminosity
14:33:33.701783,31.671142578125,°C,temperature
14:33:33.701783,16.250991821289062,% HR,humidity
14:33:33.701783,8431,lx,luminosity
14:33:34.736507,31.704330444335938,°C,temperature
14:33:34.736507,16.34836196899414,% HR,humidity
14:33:34.736507,8490,lx,luminosity
14:33:35.772073,31.804466247558594,°C,temperature
14:33:35.772073,16.62578582763672,% HR,humidity
14:33:35.772073,8621,lx,luminosity
14:33:36.808416,31.841659545898438,°C,temperature
14:33:36.808416,16.679954528808594,% HR,humidity
14:33:36.808416,8649,lx,luminosity
14:33:37.843146,31.90937042236328,°C,temperature
14:33:37.843146,16.654109954833984,% HR,humidity
14:33:37.843146,8714,lx,luminosity
14:33:38.877525,31.990432739257812,°C,temperature
14:33:38.877525,16.704273223876953,% HR,humidity
14:33:38.877525,8722,lx,luminosity
14:33:39.911971,32.089805603027344,°C,temperature
14:33:39.911971,16.62921905517578,% HR,humidity
14:33:39.911971,8690,lx,luminosity
14:33:40.946961,32.14569091796875,°C,temperature
14:33:40.946961,16.566753387451172,% HR,humidity
14:33:40.946961,8692,lx,luminosity
14:33:41.982678,32.166099548339844,°C,temperature
14:33:41.982678,16.54644012451172,% HR,humidity
14:33:41.982678,8695,lx,luminosity
14:33:43.017942,32.16419219970703,°C,temperature
14:33:43.017942,16.640949249267578,% HR,humidity
14:33:43.017942,8710,lx,luminosity
14:33:44.052274,32.170677185058594,°C,temperature
14:33:44.052274,16.725635528564453,% HR,humidity
14:33:44.052274,8733,lx,luminosity
14:33:45.086664,32.206153869628906,°C,temperature
14:33:45.086664,16.75252914428711,% HR,humidity
14:33:45.086664,8731,lx,luminosity
14:33:46.121081,32.24925994873047,°C,temperature
14:33:46.121081,16.741657257080078,% HR,humidity
14:33:46.121081,8750,lx,luminosity
14:33:47.155440,32.25288391113281,°C,temperature
14:33:47.155440,16.752243041992188,% HR,humidity
14:33:47.155440,8770,lx,luminosity
14:33:48.191290,32.27710723876953,°C,temperature
14:33:48.191290,16.755390167236328,% HR,humidity
14:33:48.191290,8772,lx,luminosity
14:33:49.225944,32.38487243652344,°C,temperature
14:33:49.225944,16.771411895751953,% HR,humidity
14:33:49.225944,8774,lx,luminosity
14:33:50.260283,32.471656799316406,°C,temperature
14:33:50.260283,16.86410903930664,% HR,humidity
14:33:50.260283,8762,lx,luminosity
14:33:51.295001,32.51056671142578,°C,temperature
14:33:51.295001,16.980743408203125,% HR,humidity
14:33:51.295001,8797,lx,luminosity
14:33:52.329331,32.62825012207031,°C,temperature
14:33:52.329331,16.993999481201172,% HR,humidity
14:33:52.329331,8778,lx,luminosity
14:33:53.363682,32.706451416015625,°C,temperature
14:33:53.363682,17.010211944580078,% HR,humidity
14:33:53.363682,8788,lx,luminosity
14:33:54.399294,32.7423095703125,°C,temperature
14:33:54.399294,16.991424560546875,% HR,humidity
14:33:54.399294,8796,lx,luminosity
14:33:55.433888,32.801055908203125,°C,temperature
14:33:55.433888,17.012596130371094,% HR,humidity
14:33:55.433888,8774,lx,luminosity
14:33:56.468298,32.84416198730469,°C,temperature
14:33:56.468298,16.176891326904297,% HR,humidity
14:33:56.468298,8758,lx,luminosity
14:33:57.502664,32.772064208984375,°C,temperature
14:33:57.502664,16.829299926757812,% HR,humidity
14:33:57.502664,8780,lx,luminosity
14:33:58.537026,32.71808624267578,°C,temperature
14:33:58.537026,16.48406982421875,% HR,humidity
14:33:58.537026,8749,lx,luminosity
14:33:59.571393,32.517051696777344,°C,temperature
14:33:59.571393,16.103076934814453,% HR,humidity
14:33:59.571393,8739,lx,luminosity
14:34:00.606665,32.250213623046875,°C,temperature
14:34:00.606665,15.001201629638672,% HR,humidity
14:34:00.606665,8741,lx,luminosity
14:34:01.641378,32.11631774902344,°C,temperature
14:34:01.641378,15.539836883544922,% HR,humidity
14:34:01.641378,8725,lx,luminosity
14:34:02.676160,32.01313018798828,°C,temperature
14:34:02.676160,15.323448181152344,% HR,humidity
14:34:02.676160,8664,lx,luminosity
14:34:03.710640,31.96697235107422,°C,temperature
14:34:03.710640,15.198802947998047,% HR,humidity
14:34:03.710640,8627,lx,luminosity
14:34:04.745380,31.9366455078125,°C,temperature
14:34:04.745380,15.137100219726562,% HR,humidity
14:34:04.745380,8586,lx,luminosity
14:34:05.780037,31.891632080078125,°C,temperature
14:34:05.780037,15.0970458984375,% HR,humidity
14:34:05.780037,8633,lx,luminosity
14:34:06.816198,31.786727905273438,°C,temperature
14:34:06.816198,14.185810089111328,% HR,humidity
14:34:06.816198,1872,lx,luminosity
14:34:07.851800,31.71710968017578,°C,temperature
14:34:07.851800,15.185260772705078,% HR,humidity
14:34:07.851800,1884,lx,luminosity
14:34:08.887370,31.689834594726562,°C,temperature
14:34:08.887370,15.144920349121094,% HR,humidity
14:34:08.887370,8584,lx,luminosity
14:34:09.922588,31.71367645263672,°C,temperature
14:34:09.922588,15.158843994140625,% HR,humidity
14:34:09.922588,8628,lx,luminosity
14:34:10.957795,31.734275817871094,°C,temperature
14:34:10.957795,15.277481079101562,% HR,humidity
14:34:10.957795,8617,lx,luminosity
14:34:11.993399,31.783103942871094,°C,temperature
14:34:11.993399,15.45400619506836,% HR,humidity
14:34:11.993399,8679,lx,luminosity
14:34:13.028208,31.753158569335938,°C,temperature
14:34:13.028208,15.65408706665039,% HR,humidity
14:34:13.028208,8665,lx,luminosity
14:34:14.062569,31.714630126953125,°C,temperature
14:34:14.062569,15.859699249267578,% HR,humidity
14:34:14.062569,8675,lx,luminosity
14:34:15.096923,31.737518310546875,°C,temperature
14:34:15.096923,16.016864776611328,% HR,humidity
14:34:15.096923,8672,lx,luminosity
14:34:16.131347,31.792640686035156,°C,temperature
14:34:16.131347,16.08419418334961,% HR,humidity
14:34:16.131347,8667,lx,luminosity
14:34:17.165755,31.803512573242188,°C,temperature
14:34:17.165755,16.13016128540039,% HR,humidity
14:34:17.165755,8644,lx,luminosity
14:34:18.201088,31.856727600097656,°C,temperature
14:34:18.201088,15.337848663330078,% HR,humidity
14:34:18.201088,8640,lx,luminosity
14:34:19.235692,31.810379028320312,°C,temperature
14:34:19.235692,16.163158416748047,% HR,humidity
14:34:19.235692,8660,lx,luminosity
14:34:20.270025,31.84337615966797,°C,temperature
14:34:20.270025,16.103839874267578,% HR,humidity
14:34:20.270025,8652,lx,luminosity
14:34:21.304370,31.850242614746094,°C,temperature
14:34:21.304370,16.084766387939453,% HR,humidity
14:34:21.304370,8700,lx,luminosity
14:34:22.339093,31.831932067871094,°C,temperature
14:34:22.339093,16.06731414794922,% HR,humidity
14:34:22.339093,8675,lx,luminosity
14:34:23.373429,31.775665283203125,°C,temperature
14:34:23.373429,16.185855865478516,% HR,humidity
14:34:23.373429,8655,lx,luminosity
14:34:24.408718,31.760215759277344,°C,temperature
14:34:24.408718,16.292762756347656,% HR,humidity
14:34:24.408718,8657,lx,luminosity
14:34:25.443334,31.74571990966797,°C,temperature
14:34:25.443334,16.385936737060547,% HR,humidity
14:34:25.443334,8643,lx,luminosity
14:34:26.477681,31.78691864013672,°C,temperature
14:34:26.477681,16.495418548583984,% HR,humidity
14:34:26.477681,8644,lx,luminosity
14:34:27.512113,31.777381896972656,°C,temperature
14:34:27.512113,16.585254669189453,% HR,humidity
14:34:27.512113,8669,lx,luminosity
14:34:28.546468,31.74610137939453,°C,temperature
14:34:28.546468,16.647624969482422,% HR,humidity
14:34:28.546468,8667,lx,luminosity
14:34:29.580817,31.72779083251953,°C,temperature
14:34:29.580817,16.80278778076172,% HR,humidity
14:34:29.580817,8696,lx,luminosity
14:34:30.616051,31.69231414794922,°C,temperature
14:34:30.616051,16.893672943115234,% HR,humidity
14:34:30.616051,8712,lx,luminosity
14:34:31.650703,31.683349609375,°C,temperature
14:34:31.650703,16.862964630126953,% HR,humidity
14:34:31.650703,8775,lx,luminosity
14:34:32.685151,31.728744506835938,°C,temperature
14:34:32.685151,16.911888122558594,% HR,humidity
14:34:32.685151,8793,lx,luminosity
14:34:33.719607,31.78539276123047,°C,temperature
14:34:33.719607,16.892051696777344,% HR,humidity
14:34:33.719607,8786,lx,luminosity
14:34:34.754886,31.799697875976562,°C,temperature
14:34:34.754886,16.765594482421875,% HR,humidity
14:34:34.754886,8792,lx,luminosity
14:34:35.790359,31.82964324951172,°C,temperature
14:34:35.790359,16.64133071899414,% HR,humidity
14:34:35.790359,8786,lx,luminosity
14:34:36.826996,31.863021850585938,°C,temperature
14:34:36.826996,16.47167205810547,% HR,humidity
14:34:36.826996,8777,lx,luminosity
14:34:37.862594,31.885337829589844,°C,temperature
14:34:37.862594,16.289329528808594,% HR,humidity
14:34:37.862594,8758,lx,luminosity
14:34:38.898131,31.794357299804688,°C,temperature
14:34:38.898131,16.12234115600586,% HR,humidity
14:34:38.898131,8758,lx,luminosity
14:34:39.932828,31.731224060058594,°C,temperature
14:34:39.932828,15.953826904296875,% HR,humidity
14:34:39.932828,8760,lx,luminosity
14:34:40.967236,31.78882598876953,°C,temperature
14:34:40.967236,15.93160629272461,% HR,humidity
14:34:40.967236,8764,lx,luminosity
14:34:42.001614,31.84814453125,°C,temperature
14:34:42.001614,15.835285186767578,% HR,humidity
14:34:42.001614,8756,lx,luminosity
14:34:43.036091,31.892013549804688,°C,temperature
14:34:43.036091,15.703582763671875,% HR,humidity
14:34:43.036091,8768,lx,luminosity
14:34:44.070481,31.83765411376953,°C,temperature
14:34:44.070481,15.563297271728516,% HR,humidity
14:34:44.070481,8772,lx,luminosity
14:34:45.105856,31.778335571289062,°C,temperature
14:34:45.105856,15.43121337890625,% HR,humidity
14:34:45.105856,8796,lx,luminosity
14:34:46.141338,31.689071655273438,°C,temperature
14:34:46.141338,15.4266357421875,% HR,humidity
14:34:46.141338,8797,lx,luminosity
14:34:47.177003,31.625938415527344,°C,temperature
14:34:47.177003,15.53049087524414,% HR,humidity
14:34:47.177003,8825,lx,luminosity
14:34:48.212699,31.57672882080078,°C,temperature
14:34:48.212699,15.637588500976562,% HR,humidity
14:34:48.212699,8809,lx,luminosity
14:34:49.247415,31.563949584960938,°C,temperature
14:34:49.247415,15.645599365234375,% HR,humidity
14:34:49.247415,8821,lx,luminosity
14:34:50.281780,31.575965881347656,°C,temperature
14:34:50.281780,15.780258178710938,% HR,humidity
14:34:50.281780,8866,lx,luminosity
14:34:51.316204,31.596946716308594,°C,temperature
14:34:51.316204,15.850067138671875,% HR,humidity
14:34:51.316204,8889,lx,luminosity
14:34:52.350580,31.61907196044922,°C,temperature
14:34:52.350580,15.919971466064453,% HR,humidity
14:34:52.350580,8909,lx,luminosity
14:34:53.384956,31.640625,°C,temperature
14:34:53.384956,15.985393524169922,% HR,humidity
14:34:53.384956,8942,lx,luminosity
14:34:54.420216,31.641006469726562,°C,temperature
14:34:54.420216,16.07198715209961,% HR,humidity
14:34:54.420216,8947,lx,luminosity
14:34:55.454934,31.67400360107422,°C,temperature
14:34:55.454934,16.14217758178711,% HR,humidity
14:34:55.454934,8955,lx,luminosity
14:34:56.489732,31.66942596435547,°C,temperature
14:34:56.489732,16.266250610351562,% HR,humidity
14:34:56.489732,8953,lx,luminosity
14:34:57.524566,31.682777404785156,°C,temperature
14:34:57.524566,16.34054183959961,% HR,humidity
14:34:57.524566,8944,lx,luminosity
14:34:58.559403,31.734085083007812,°C,temperature
14:34:58.559403,16.396617889404297,% HR,humidity
14:34:58.559403,8964,lx,luminosity
14:34:59.594187,31.7108154296875,°C,temperature
14:34:59.594187,16.37411117553711,% HR,humidity
14:34:59.594187,8957,lx,luminosity
14:35:00.629953,31.748390197753906,°C,temperature
14:35:00.629953,16.350364685058594,% HR,humidity
14:35:00.629953,8947,lx,luminosity
14:35:01.665381,31.766891479492188,°C,temperature
14:35:01.665381,16.31479263305664,% HR,humidity
14:35:01.665381,8976,lx,luminosity
14:35:02.700325,31.781578063964844,°C,temperature
14:35:02.700325,16.26110076904297,% HR,humidity
14:35:02.700325,8991,lx,luminosity
14:35:03.735288,31.777381896972656,°C,temperature
14:35:03.735288,16.21389389038086,% HR,humidity
14:35:03.735288,8991,lx,luminosity
14:35:04.770878,31.769752502441406,°C,temperature
14:35:04.770878,16.156578063964844,% HR,humidity
14:35:04.770878,8987,lx,luminosity
14:35:05.806188,31.763458251953125,°C,temperature
14:35:05.806188,16.069984436035156,% HR,humidity
14:35:05.806188,8998,lx,luminosity
14:35:06.842606,31.73065185546875,°C,temperature
14:35:06.842606,16.05844497680664,% HR,humidity
14:35:06.842606,9028,lx,luminosity
14:35:07.878293,31.733322143554688,°C,temperature
14:35:07.878293,16.019821166992188,% HR,humidity
14:35:07.878293,9004,lx,luminosity
14:35:08.912726,31.759262084960938,°C,temperature
14:35:08.912726,15.85693359375,% HR,humidity
14:35:08.912726,9012,lx,luminosity
14:35:09.947185,31.760787963867188,°C,temperature
14:35:09.947185,15.677928924560547,% HR,humidity
14:35:09.947185,9006,lx,luminosity
14:35:10.981581,31.77509307861328,°C,temperature
14:35:10.981581,15.60201644897461,% HR,humidity
14:35:10.981581,9048,lx,luminosity
14:35:12.016835,31.755638122558594,°C,temperature
14:35:12.016835,15.500831604003906,% HR,humidity
14:35:12.016835,9012,lx,luminosity
14:35:13.052396,31.74571990966797,°C,temperature
14:35:13.052396,15.482711791992188,% HR,humidity
14:35:13.052396,9024,lx,luminosity
14:35:14.088051,31.756973266601562,°C,temperature
14:35:14.088051,15.485572814941406,% HR,humidity
14:35:14.088051,9028,lx,luminosity
14:35:15.122736,31.76250457763672,°C,temperature
14:35:15.122736,15.49825668334961,% HR,humidity
14:35:15.122736,9045,lx,luminosity
14:35:16.157117,31.74610137939453,°C,temperature
14:35:16.157117,15.52133560180664,% HR,humidity
14:35:16.157117,9070,lx,luminosity
14:35:17.191519,31.705665588378906,°C,temperature
14:35:17.191519,15.5029296875,% HR,humidity
14:35:17.191519,9065,lx,luminosity
14:35:18.226006,31.693267822265625,°C,temperature
14:35:18.226006,15.440559387207031,% HR,humidity
14:35:18.226006,9082,lx,luminosity
14:35:19.260524,31.66522979736328,°C,temperature
14:35:19.260524,15.487957000732422,% HR,humidity
14:35:19.260524,9087,lx,luminosity
14:35:20.295825,31.617164611816406,°C,temperature
14:35:20.295825,15.528106689453125,% HR,humidity
14:35:20.295825,9112,lx,luminosity
14:35:21.331373,31.561279296875,°C,temperature
14:35:21.331373,15.573978424072266,% HR,humidity
14:35:21.331373,9109,lx,luminosity
14:35:22.366894,31.538009643554688,°C,temperature
14:35:22.366894,15.49215316772461,% HR,humidity
14:35:22.366894,9143,lx,luminosity
14:35:23.402476,31.438064575195312,°C,temperature
14:35:23.402476,15.321540832519531,% HR,humidity
14:35:23.402476,9146,lx,luminosity
14:35:24.438071,31.25591278076172,°C,temperature
14:35:24.438071,15.212059020996094,% HR,humidity
14:35:24.438071,9158,lx,luminosity
14:35:25.472749,31.33373260498047,°C,temperature
14:35:25.472749,15.17190933227539,% HR,humidity
14:35:25.472749,9157,lx,luminosity
14:35:26.507112,31.394195556640625,°C,temperature
14:35:26.507112,15.156364440917969,% HR,humidity
14:35:26.507112,9135,lx,luminosity
14:35:27.541437,31.428909301757812,°C,temperature
14:35:27.541437,15.268707275390625,% HR,humidity
14:35:27.541437,9121,lx,luminosity
14:35:28.575796,31.41193389892578,°C,temperature
14:35:28.575796,15.299606323242188,% HR,humidity
14:35:28.575796,9137,lx,luminosity
14:35:29.610185,31.32781982421875,°C,temperature
14:35:29.610185,15.249347686767578,% HR,humidity
14:35:29.610185,9172,lx,luminosity
14:35:30.645410,31.165122985839844,°C,temperature
14:35:30.645410,15.020370483398438,% HR,humidity
14:35:30.645410,9151,lx,luminosity
14:35:31.680110,31.00414276123047,°C,temperature
14:35:31.680110,14.90316390991211,% HR,humidity
14:35:31.680110,9186,lx,luminosity
14:35:32.714567,30.939865112304688,°C,temperature
14:35:32.714567,14.86063003540039,% HR,humidity
14:35:32.714567,9203,lx,luminosity
14:35:33.748952,30.90038299560547,°C,temperature
14:35:33.748952,14.824485778808594,% HR,humidity
14:35:33.748952,9211,lx,luminosity
14:35:34.783709,30.704879760742188,°C,temperature
14:35:34.783709,14.766693115234375,% HR,humidity
14:35:34.783709,9233,lx,luminosity
14:35:35.818371,30.64594268798828,°C,temperature
14:35:35.818371,14.779949188232422,% HR,humidity
14:35:35.818371,9234,lx,luminosity
14:35:36.854098,30.643653869628906,°C,temperature
14:35:36.854098,14.821815490722656,% HR,humidity
14:35:36.854098,9237,lx,luminosity
14:35:37.888823,30.612754821777344,°C,temperature
14:35:37.888823,14.880657196044922,% HR,humidity
14:35:37.888823,9254,lx,luminosity
14:35:38.923179,30.59711456298828,°C,temperature
14:35:38.923179,14.951419830322266,% HR,humidity
14:35:38.923179,9243,lx,luminosity
14:35:39.957567,30.528831481933594,°C,temperature
14:35:39.957567,15.01474380493164,% HR,humidity
14:35:39.957567,9288,lx,luminosity
14:35:40.991959,30.492782592773438,°C,temperature
14:35:40.991959,14.973068237304688,% HR,humidity
14:35:40.991959,9301,lx,luminosity
14:35:42.027153,30.42316436767578,°C,temperature
14:35:42.027153,14.944839477539062,% HR,humidity
14:35:42.027153,9334,lx,luminosity
14:35:43.061780,30.32379150390625,°C,temperature
14:35:43.061780,14.958381652832031,% HR,humidity
14:35:43.061780,9357,lx,luminosity
14:35:44.096163,30.268478393554688,°C,temperature
14:35:44.096163,14.93997573852539,% HR,humidity
14:35:44.096163,9355,lx,luminosity
14:35:45.130623,30.207443237304688,°C,temperature
14:35:45.130623,14.923095703125,% HR,humidity
14:35:45.130623,9329,lx,luminosity
14:35:46.164981,30.15460968017578,°C,temperature
14:35:46.164981,14.934730529785156,% HR,humidity
14:35:46.164981,9366,lx,luminosity
14:35:47.199339,30.042266845703125,°C,temperature
14:35:47.199339,14.922332763671875,% HR,humidity
14:35:47.199339,9380,lx,luminosity
14:35:48.234856,30.067062377929688,°C,temperature
14:35:48.234856,15.014171600341797,% HR,humidity
14:35:48.234856,9407,lx,luminosity
14:35:49.269950,30.034828186035156,°C,temperature
14:35:49.269950,14.995765686035156,% HR,humidity
14:35:49.269950,9427,lx,luminosity
14:35:50.304331,30.10272979736328,°C,temperature
14:35:50.304331,15.05584716796875,% HR,humidity
14:35:50.304331,9425,lx,luminosity
14:35:51.339055,30.151939392089844,°C,temperature
14:35:51.339055,15.070819854736328,% HR,humidity
14:35:51.339055,9425,lx,luminosity
14:35:52.373400,30.16376495361328,°C,temperature
14:35:52.373400,15.09857177734375,% HR,humidity
14:35:52.373400,9469,lx,luminosity
14:35:53.408000,30.183029174804688,°C,temperature
14:35:53.408000,15.180015563964844,% HR,humidity
14:35:53.408000,9466,lx,luminosity
14:35:54.443333,30.234146118164062,°C,temperature
14:35:54.443333,15.267181396484375,% HR,humidity
14:35:54.443333,9460,lx,luminosity
14:35:55.478030,30.23090362548828,°C,temperature
14:35:55.478030,15.339183807373047,% HR,humidity
14:35:55.478030,9492,lx,luminosity
14:35:56.512446,30.210304260253906,°C,temperature
14:35:56.512446,15.400028228759766,% HR,humidity
14:35:56.512446,9491,lx,luminosity
14:35:57.546805,30.236053466796875,°C,temperature
14:35:57.546805,15.515327453613281,% HR,humidity
14:35:57.546805,9522,lx,luminosity
14:35:58.581206,30.304718017578125,°C,temperature
14:35:58.581206,15.668392181396484,% HR,humidity
14:35:58.581206,9507,lx,luminosity
14:35:59.615626,30.284500122070312,°C,temperature
14:35:59.615626,15.815162658691406,% HR,humidity
14:35:59.615626,9521,lx,luminosity
